seed,rate,policy,dataset_size,benchmark,cache0_hits,cache0_misses,cache0_writebacks,clock_cycles,cache0_ID,cache1_hits,cache1_misses,cache1_writebacks,cache1_ID,cache_l2_hits,cache_l2_misses,cache_l2_writebacks,cacheL2_expired_leases,cacheL2_multi_expired,cacheL2_default_renewals,cacheL2_default_misses,cacheL2_random_evicts,cacheL2_ID
2,256,CLAM,small,3mm,5483912,10,0,5,33554436,1565843,62457,912,33554436,61350,2029,909,2029,2029,404,304,0,8
2,256,CLAM,small,adi,9656304,15,0,5,33554436,1601973,1112439,563907,33554436,1631405,44956,40563,32661,26382,41,1,12141,8
2,256,CLAM,small,atax,304227,7,0,5,33554436,99090,1722,497,33554436,1680,546,75,546,546,109,17,0,8
2,256,CLAM,small,bicg,246304,7,0,5,33554436,105766,9546,4352,33554436,13182,723,157,723,723,57,16,0,8
2,256,CLAM,small,cholesky,2966629,8,0,5,33554436,857579,20881,594,33554436,20703,780,372,687,666,12,11,93,8
2,256,CLAM,small,correlation,3782327,17,0,5,33554436,557187,477620,4194,33554436,477504,4327,1339,1188,713,288,61,3139,8
2,256,CLAM,small,covariance,3755750,10,0,5,33554436,545486,476396,4030,33554436,476389,4047,1316,1010,654,281,173,3037,8
2,256,CLAM,small,deriche,2074963,19,0,5,33554436,141446,251786,101440,33554436,331681,21564,9591,16842,12255,14,9,4722,8
2,256,CLAM,small,doitgen,4775640,7,0,5,33554436,1392468,2534,1219,33554436,2974,786,683,786,786,27,12,0,8
2,256,CLAM,small,durbin,172785,23,0,5,33554436,50013,15,1,33554436,2,37,0,0,0,31,29,0,8
2,256,CLAM,small,fdtd-2d,8164866,9,0,5,33554436,2031081,607561,210504,33554436,767980,50094,32151,35456,27711,42,41,14638,8
2,256,CLAM,small,floyd-warshall,88117845,4,0,5,33554436,17509793,364119,347420,33554436,392773,318770,297019,314557,216972,2,2,4213,8
2,256,CLAM,small,gemm,4104433,6,0,5,33554436,1330417,21985,541,33554436,21893,639,322,639,639,1,1,0,8
2,256,CLAM,small,gemver,537491,12,0,5,33554436,159366,14036,1320,33554436,13166,2202,1091,2005,1781,158,100,197,8
2,256,CLAM,small,gesummv,139151,4,0,5,33554436,60321,4841,3200,33554436,7418,627,69,627,627,15,1,0,8
2,256,CLAM,small,gramschmidt,4839797,10,0,5,33554436,1315642,30758,20906,33554436,50744,930,767,930,930,419,181,0,8
2,256,CLAM,small,heat-3d,13753576,11,0,5,33554436,3659681,72801,33210,33554436,59628,46394,28595,31999,29188,85,48,14395,8
2,256,CLAM,small,jacobi-1d,2171357,1841,0,5,33554436,311677,3,0,33554436,1747,97,0,0,0,238,9,0,8
2,256,CLAM,small,jacobi-2d,12453890,9,0,5,33554436,3636880,80241,39750,33554436,60502,59498,37479,36299,33913,115,28,23199,8
2,256,CLAM,small,lu,5859950,7,0,5,33554436,1664420,70600,958,33554436,69551,2014,1065,1363,1073,1,1,651,8
2,256,CLAM,small,ludcmp,5455572,12,0,5,33554436,1131076,71664,982,33554436,68069,4589,1178,1828,1320,167,81,2761,8
2,256,CLAM,small,mvt,290175,4,0,5,33554436,82307,4333,205,33554436,3207,1335,462,831,805,8,8,504,8
2,256,CLAM,small,nussinov,16076703,15,0,5,33554436,2725419,286794,1271,33554436,249287,38793,1571,23762,19162,267,17,15031,8
2,256,CLAM,small,seidel-2d,9643209,8,0,5,33554436,2276800,36001,35447,33554436,48407,23049,22067,21749,11795,124,83,1300,8
2,256,CLAM,small,symm,2386248,7,0,5,33554436,829607,39195,15814,33554436,52310,2706,1411,1783,1286,454,238,923,8
2,256,CLAM,small,syr2k,3573954,6,0,5,33554436,851842,321040,10335,33554436,328188,3193,840,1285,922,3,3,1908,8
2,256,CLAM,small,syrk,2397877,4,0,5,33554436,694540,89542,3067,33554436,92290,323,204,323,323,0,0,0,8
2,256,CLAM,small,trisolv,73319,4,0,5,33554436,21341,559,128,33554436,476,215,74,215,215,10,2,0,8
2,256,CLAM,small,trmm,1488447,6,0,5,33554436,326160,108241,324,33554436,108475,96,51,96,96,2,2,0,8
2,256,C-SHEL,small,2mm,3195759,11,0,5,33554436,874474,33928,577,33554436,33278,1238,671,1236,1213,191,127,2,8
2,256,C-SHEL,small,3mm,5483944,11,0,5,33554436,1565843,62457,912,33554436,61264,2116,920,2116,2116,626,399,0,8
2,256,C-SHEL,small,adi,9657654,15,0,5,33554436,1602133,1112559,563908,33554436,1638765,37717,33992,37566,37566,645,119,0,8
2,256,C-SHEL,small,correlation,3782371,17,0,5,33554436,557187,477620,4194,33554436,477442,4389,1355,1274,745,293,66,3115,8
2,256,C-SHEL,small,covariance,3755782,11,0,5,33554436,545486,476396,4030,33554436,476490,3947,1298,884,608,46,11,3063,8
2,256,C-SHEL,small,deriche,2075033,19,0,5,33554436,141447,251789,101442,33554436,332198,21052,9796,18991,14500,21,15,2061,8
2,256,C-SHEL,small,fdtd-2d,8174705,14,0,5,33554436,2038811,608161,210546,33554436,771174,47547,31282,39726,31796,608,375,7821,8
2,256,C-SHEL,small,gemver,537417,10,0,5,33554436,159366,14036,1320,33554436,12707,2659,1114,2534,2418,122,120,125,8
2,256,C-SHEL,small,heat-3d,13754691,13,0,5,33554436,3659681,72801,33210,33554436,59323,46701,28769,32532,30044,88,64,14169,8
2,256,C-SHEL,small,jacobi-2d,12454770,9,0,5,33554436,3636880,80241,39750,33554436,66063,53937,35435,39936,32770,135,52,14001,8
2,256,C-SHEL,small,lu,5862837,7,0,5,33554436,1664420,70600,958,33554436,69446,2119,1054,1522,1173,114,104,597,8
2,256,C-SHEL,small,ludcmp,5458469,14,0,5,33554436,1131194,71784,1085,33554436,54432,18451,1029,18451,18451,270,207,0,8
2,256,C-SHEL,small,mvt,290196,5,0,5,33554436,82307,4333,205,33554436,3171,1372,470,888,846,36,10,484,8
2,256,PRL,small,2mm,3195741,7,0,5,33554436,874474,33928,577,33554436,33361,1151,603,1151,1151,315,166,0,8
2,256,PRL,small,3mm,5483912,10,0,5,33554436,1565843,62457,912,33554436,61459,1920,891,1920,1920,405,304,0,8
2,256,PRL,small,adi,9656304,15,0,5,33554436,1601973,1112439,563907,33554436,1630997,45364,40416,33959,28466,41,1,11251,8
2,256,PRL,small,atax,304227,7,0,5,33554436,99090,1722,497,33554436,1680,546,75,546,546,109,17,0,8
2,256,PRL,small,bicg,246304,7,0,5,33554436,105766,9546,4352,33554436,13182,723,157,723,723,57,16,0,8
2,256,PRL,small,cholesky,2966629,8,0,5,33554436,857579,20881,594,33554436,18727,2756,635,2756,2756,12,10,0,8
2,256,PRL,small,correlation,3782327,17,0,5,33554436,557187,477620,4194,33554436,478996,2835,2265,2835,2797,288,72,0,8
2,256,PRL,small,covariance,3755750,10,0,5,33554436,545486,476396,4030,33554436,477339,3097,2201,3097,3097,281,176,0,8
2,256,PRL,small,deriche,2074963,19,0,5,33554436,141446,251786,101440,33554436,330447,22798,10200,16949,13900,14,10,5849,8
2,256,PRL,small,doitgen,4775640,7,0,5,33554436,1392468,2534,1219,33554436,3074,686,603,686,686,27,15,0,8
2,256,PRL,small,durbin,172785,23,0,5,33554436,50013,15,1,33554436,2,37,0,0,0,31,29,0,8
2,256,PRL,small,fdtd-2d,8164866,9,0,5,33554436,2031081,607561,210504,33554436,773678,44396,29727,40250,38232,42,41,4146,8
2,256,PRL,small,floyd-warshall,88117845,4,0,5,33554436,17509793,364119,347420,33554436,393865,317678,296742,317675,317568,2,2,3,8
2,256,PRL,small,gemm,4104433,6,0,5,33554436,1330417,21985,541,33554436,21893,639,322,639,639,1,1,0,8
2,256,PRL,small,gemver,537491,12,0,5,33554436,159366,14036,1320,33554436,13359,2009,860,2009,2009,159,79,0,8
2,256,PRL,small,gesummv,139151,4,0,5,33554436,60321,4841,3200,33554436,7418,627,69,627,627,15,1,0,8
2,256,PRL,small,gramschmidt,4839797,10,0,5,33554436,1315642,30758,20906,33554436,50613,1061,836,1061,1061,402,184,0,8
2,256,PRL,small,heat-3d,13753576,11,0,5,33554436,3659681,72801,33210,33554436,57018,49004,29974,33612,31552,85,48,15392,8
2,256,PRL,small,jacobi-1d,2171357,1841,0,5,33554436,311677,3,0,33554436,1747,97,0,0,0,238,9,0,8
2,256,PRL,small,jacobi-2d,12453890,9,0,5,33554436,3636880,80241,39750,33554436,61479,58521,37139,40767,36944,107,26,17754,8
2,256,PRL,small,lu,5859950,7,0,5,33554436,1664420,70600,958,33554436,67907,3658,1091,3658,3658,1,1,0,8
2,256,PRL,small,ludcmp,5455572,12,0,5,33554436,1131076,71664,982,33554436,69660,2998,1089,2609,2214,167,71,389,8
2,256,PRL,small,mvt,290175,4,0,5,33554436,82307,4333,205,33554436,3211,1331,456,1020,843,8,8,311,8
2,256,PRL,small,nussinov,16076703,15,0,5,33554436,2725419,286794,1271,33554436,248777,39303,1572,28594,25931,268,18,10709,8
2,256,PRL,small,seidel-2d,9643209,8,0,5,33554436,2276800,36001,35447,33554436,48413,23043,22484,23043,23043,124,82,0,8
2,256,PRL,small,symm,2386248,7,0,5,33554436,829607,39195,15814,33554436,50604,4412,1196,4412,4412,463,222,0,8
2,256,PRL,small,syr2k,3573954,6,0,5,33554436,851842,321040,10335,33554436,324386,6995,759,6995,6995,3,3,0,8
2,256,PRL,small,syrk,2397877,4,0,5,33554436,694540,89542,3067,33554436,92217,396,212,396,396,0,0,0,8
2,256,PRL,small,trisolv,73319,4,0,5,33554436,21341,559,128,33554436,476,215,74,215,215,10,2,0,8
2,256,PRL,small,trmm,1488447,6,0,5,33554436,326160,108241,324,33554436,108474,97,50,97,97,2,2,0,8
2,256,SHEL,small,2mm,3195759,11,0,5,33554436,874474,33928,577,33554436,33299,1217,639,1217,1217,191,127,0,8
2,256,SHEL,small,3mm,5483944,11,0,5,33554436,1565843,62457,912,33554436,61273,2107,918,2107,2107,626,399,0,8
2,256,SHEL,small,adi,9657654,15,0,5,33554436,1602133,1112559,563908,33554436,1628898,47584,40074,37050,31320,652,129,10383,8
2,256,SHEL,small,correlation,3782371,17,0,5,33554436,557187,477620,4194,33554436,477393,4438,1354,1280,764,292,77,3158,8
2,256,SHEL,small,covariance,3755782,11,0,5,33554436,545486,476396,4030,33554436,476368,4069,1306,920,670,83,11,3149,8
2,256,SHEL,small,deriche,2075033,19,0,5,33554436,141447,251789,101442,33554436,332523,20727,9646,19425,15986,21,15,1302,8
2,256,SHEL,small,fdtd-2d,8174705,14,0,5,33554436,2038811,608161,210546,33554436,763364,55357,35220,33889,25075,608,398,21468,8
2,256,SHEL,small,gemver,537417,10,0,5,33554436,159366,14036,1320,33554436,12703,2663,1100,2550,2464,129,120,113,8
2,256,SHEL,small,heat-3d,13754691,13,0,5,33554436,3659681,72801,33210,33554436,66749,39275,24898,31322,7477,88,45,7953,8
2,256,SHEL,small,jacobi-2d,12454770,9,0,5,33554436,3636880,80241,39750,33554436,75045,44955,31722,41038,14387,139,48,3917,8
2,256,SHEL,small,lu,5862837,7,0,5,33554436,1664420,70600,958,33554436,68442,3123,1097,3123,3123,114,104,0,8
2,256,SHEL,small,ludcmp,5458469,14,0,5,33554436,1131194,71784,1085,33554436,67502,5381,1238,3600,2177,274,178,1781,8
2,256,SHEL,small,mvt,290196,5,0,5,33554436,82307,4333,205,33554436,3091,1452,496,1275,1022,35,9,177,8
2,512,CLAM,small,2mm,3195741,7,0,5,33554436,874474,33928,577,33554436,33366,1146,590,1146,1146,633,279,0,8
2,512,CLAM,small,3mm,5483912,10,0,5,33554436,1565843,62457,912,33554436,61122,2257,944,2239,2130,1017,462,18,8
2,512,CLAM,small,adi,9656304,15,0,5,33554436,1601973,1112439,563907,33554436,1631219,45142,41475,32000,24799,469,63,12988,8
2,512,CLAM,small,atax,304227,7,0,5,33554436,99090,1722,497,33554436,1354,872,239,872,872,412,229,0,8
2,512,CLAM,small,bicg,246304,7,0,5,33554436,105766,9546,4352,33554436,13237,668,71,668,668,57,11,0,8
2,512,CLAM,small,cholesky,2966629,8,0,5,33554436,857579,20881,594,33554436,20470,1013,336,956,933,311,290,57,8
2,512,CLAM,small,correlation,3782327,17,0,5,33554436,557187,477620,4194,33554436,478722,3109,2417,3105,2696,633,244,4,8
2,512,CLAM,small,covariance,3755750,10,0,5,33554436,545486,476396,4030,33554436,475979,4457,1396,1396,723,266,179,3061,8
2,512,CLAM,small,deriche,2074963,19,0,5,33554436,141446,251786,101440,33554436,332015,21230,9327,16593,14827,14,10,4637,8
2,512,CLAM,small,doitgen,4775640,7,0,5,33554436,1392468,2534,1219,33554436,2908,852,742,771,720,275,14,81,8
2,512,CLAM,small,durbin,172785,23,0,5,33554436,50013,15,1,33554436,2,37,0,0,0,31,29,0,8
2,512,CLAM,small,fdtd-2d,8164866,9,0,5,33554436,2031081,607561,210504,33554436,766897,51177,32512,27647,25692,42,41,23530,8
2,512,CLAM,small,floyd-warshall,88117845,4,0,5,33554436,17509793,364119,347420,33554436,393176,318367,296152,312961,194853,2,2,5406,8
2,512,CLAM,small,gemm,4104433,6,0,5,33554436,1330417,21985,541,33554436,21893,639,322,639,639,1,1,0,8
2,512,CLAM,small,gemver,537491,12,0,5,33554436,159366,14036,1320,33554436,12957,2411,1087,2207,2003,150,123,204,8
2,512,CLAM,small,gesummv,139151,4,0,5,33554436,60321,4841,3200,33554436,7227,818,239,818,818,229,90,0,8
2,512,CLAM,small,gramschmidt,4839797,10,0,5,33554436,1315642,30758,20906,33554436,50684,990,897,990,990,884,65,0,8
2,512,CLAM,small,heat-3d,13753576,11,0,5,33554436,3659681,72801,33210,33554436,57748,48274,29557,31379,29881,44,25,16895,8
2,512,CLAM,small,jacobi-1d,2171357,1841,0,5,33554436,311677,3,0,33554436,1747,97,0,0,0,253,18,0,8
2,512,CLAM,small,jacobi-2d,12453890,9,0,5,33554436,3636880,80241,39750,33554436,60874,59126,37350,36537,35338,561,307,22589,8
2,512,CLAM,small,lu,5859950,7,0,5,33554436,1664420,70600,958,33554436,68780,2785,1116,2248,1497,430,409,537,8
2,512,CLAM,small,ludcmp,5455572,12,0,5,33554436,1131076,71664,982,33554436,69156,3502,1156,2805,2047,582,96,697,8
2,512,CLAM,small,mvt,290175,4,0,5,33554436,82307,4333,205,33554436,3115,1427,450,962,905,37,9,465,8
2,512,CLAM,small,nussinov,16076703,15,0,5,33554436,2725419,286794,1271,33554436,247155,40925,1570,28189,24592,121,48,12736,8
2,512,CLAM,small,seidel-2d,9643209,8,0,5,33554436,2276800,36001,35447,33554436,48099,23357,21972,20531,6882,367,321,2826,8
2,512,CLAM,small,symm,2386248,7,0,5,33554436,829607,39195,15814,33554436,52411,2605,1685,1936,1255,23,6,669,8
2,512,CLAM,small,syr2k,3573954,6,0,5,33554436,851842,321040,10335,33554436,327464,3917,1071,2098,1195,254,183,1819,8
2,512,CLAM,small,syrk,2397877,4,0,5,33554436,694540,89542,3067,33554436,92200,413,200,413,413,0,0,0,8
2,512,CLAM,small,trisolv,73319,4,0,5,33554436,21341,559,128,33554436,476,215,74,215,215,10,2,0,8
2,512,CLAM,small,trmm,1488447,6,0,5,33554436,326160,108241,324,33554436,108475,96,51,96,96,193,3,0,8
2,512,C-SHEL,small,2mm,3195759,11,0,5,33554436,874474,33928,577,33554436,33282,1234,518,1234,1234,389,252,0,8
2,512,C-SHEL,small,3mm,5483944,11,0,5,33554436,1565843,62457,912,33554436,61353,2027,859,2027,2027,414,180,0,8
2,512,C-SHEL,small,adi,9657654,15,0,5,33554436,1602133,1112559,563908,33554436,1635067,41415,38851,38508,34150,884,627,2756,8
2,512,C-SHEL,small,correlation,3782371,17,0,5,33554436,557187,477620,4194,33554436,478610,3221,2430,3221,3218,689,253,0,8
2,512,C-SHEL,small,covariance,3755782,11,0,5,33554436,545486,476396,4030,33554436,475391,5046,1510,2308,1100,105,11,2738,8
2,512,C-SHEL,small,deriche,2075033,19,0,5,33554436,141447,251789,101442,33554436,332360,20890,9527,20178,19376,21,15,712,8
2,512,C-SHEL,small,fdtd-2d,8174705,14,0,5,33554436,2038811,608161,210546,33554436,775400,43321,30322,30750,18912,169,88,12571,8
2,512,C-SHEL,small,gemver,537417,10,0,5,33554436,159366,14036,1320,33554436,13379,1987,826,1987,1987,393,62,0,8
2,512,C-SHEL,small,heat-3d,13754691,13,0,5,33554436,3659681,72801,33210,33554436,66643,39381,24593,33713,20925,810,759,5668,8
2,512,C-SHEL,small,jacobi-2d,12454770,9,0,5,33554436,3636880,80241,39750,33554436,75484,44516,31571,43312,35890,562,251,1204,8
2,512,C-SHEL,small,lu,5862837,7,0,5,33554436,1664420,70600,958,33554436,66890,4675,1104,4675,4675,542,502,0,8
2,512,C-SHEL,small,ludcmp,5458469,14,0,5,33554436,1131194,71784,1085,33554436,68806,4077,1125,3520,2492,1508,965,557,8
2,512,C-SHEL,small,mvt,290196,5,0,5,33554436,82307,4333,205,33554436,3142,1401,457,951,897,36,10,450,8
2,512,PRL,small,2mm,3195741,7,0,5,33554436,874474,33928,577,33554436,29189,5323,338,5323,5323,629,279,0,8
2,512,PRL,small,3mm,5483912,10,0,5,33554436,1565843,62457,912,33554436,61234,2145,909,2145,2145,1021,470,0,8
2,512,PRL,small,adi,9656304,15,0,5,33554436,1601973,1112439,563907,33554436,1629892,46469,41535,35195,29606,439,41,11120,8
2,512,PRL,small,atax,304227,7,0,5,33554436,99090,1722,497,33554436,1313,913,251,913,913,418,235,0,8
2,512,PRL,small,bicg,246304,7,0,5,33554436,105766,9546,4352,33554436,13220,685,90,685,685,57,11,0,8
2,512,PRL,small,cholesky,2966629,8,0,5,33554436,857579,20881,594,33554436,20470,1013,336,956,933,311,290,57,8
2,512,PRL,small,correlation,3782327,17,0,5,33554436,557187,477620,4194,33554436,478386,3445,2538,3445,3445,633,251,0,8
2,512,PRL,small,covariance,3755750,10,0,5,33554436,545486,476396,4030,33554436,477480,2956,2151,2956,2956,266,184,0,8
2,512,PRL,small,deriche,2074963,19,0,5,33554436,141446,251786,101440,33554436,330799,22446,10063,17161,14451,14,10,5285,8
2,512,PRL,small,doitgen,4775640,7,0,5,33554436,1392468,2534,1219,33554436,3092,668,589,668,668,274,13,0,8
2,512,PRL,small,durbin,172785,23,0,5,33554436,50013,15,1,33554436,2,37,0,0,0,31,29,0,8
2,512,PRL,small,fdtd-2d,8164866,9,0,5,33554436,2031081,607561,210504,33554436,774473,43601,29511,39495,38199,42,41,4106,8
2,512,PRL,small,floyd-warshall,88117845,4,0,5,33554436,17509793,364119,347420,33554436,394639,316904,295721,316848,314006,2,2,56,8
2,512,PRL,small,gemm,4104433,6,0,5,33554436,1330417,21985,541,33554436,21893,639,322,639,639,1,1,0,8
2,512,PRL,small,gemver,537491,12,0,5,33554436,159366,14036,1320,33554436,12999,2369,1068,2241,2059,149,122,128,8
2,512,PRL,small,gesummv,139151,4,0,5,33554436,60321,4841,3200,33554436,7227,818,239,818,818,229,90,0,8
2,512,PRL,small,gramschmidt,4839797,10,0,5,33554436,1315642,30758,20906,33554436,50694,980,888,980,980,884,64,0,8
2,512,PRL,small,heat-3d,13753576,11,0,5,33554436,3659681,72801,33210,33554436,59103,46919,28572,38312,35479,44,23,8607,8
2,512,PRL,small,jacobi-1d,2171357,1841,0,5,33554436,311677,3,0,33554436,1747,97,0,0,0,253,18,0,8
2,512,PRL,small,jacobi-2d,12453890,9,0,5,33554436,3636880,80241,39750,33554436,61887,58113,36907,41516,37863,562,293,16597,8
2,512,PRL,small,lu,5859950,7,0,5,33554436,1664420,70600,958,33554436,60139,11426,974,11426,11426,430,350,0,8
2,512,PRL,small,ludcmp,5455572,12,0,5,33554436,1131076,71664,982,33554436,59796,12862,993,12862,12862,580,231,0,8
2,512,PRL,small,mvt,290175,4,0,5,33554436,82307,4333,205,33554436,3321,1221,253,1221,1221,35,6,0,8
2,512,PRL,small,nussinov,16076703,15,0,5,33554436,2725419,286794,1271,33554436,245338,42742,1570,32066,28716,121,48,10676,8
2,512,PRL,small,seidel-2d,9643209,8,0,5,33554436,2276800,36001,35447,33554436,48432,23024,22480,23024,23024,367,321,0,8
2,512,PRL,small,symm,2386248,7,0,5,33554436,829607,39195,15814,33554436,50577,4439,1459,4439,4439,23,6,0,8
2,512,PRL,small,syr2k,3573954,6,0,5,33554436,851842,321040,10335,33554436,327403,3978,1081,2251,1310,254,182,1727,8
2,512,PRL,small,syrk,2397877,4,0,5,33554436,694540,89542,3067,33554436,92169,444,203,444,444,0,0,0,8
2,512,PRL,small,trisolv,73319,4,0,5,33554436,21341,559,128,33554436,476,215,74,215,215,10,2,0,8
2,512,PRL,small,trmm,1488447,6,0,5,33554436,326160,108241,324,33554436,108409,162,51,162,162,193,3,0,8
2,512,SHEL,small,2mm,3195759,11,0,5,33554436,874474,33928,577,33554436,33282,1234,518,1234,1234,389,252,0,8
2,512,SHEL,small,3mm,5483944,11,0,5,33554436,1565843,62457,912,33554436,61405,1975,847,1975,1975,414,180,0,8
2,512,SHEL,small,adi,9657654,15,0,5,33554436,1602133,1112559,563908,33554436,1625215,51267,39454,41795,34376,920,663,9321,8
2,512,SHEL,small,correlation,3782371,17,0,5,33554436,557187,477620,4194,33554436,478660,3171,2444,3171,3127,688,196,0,8
2,512,SHEL,small,covariance,3755782,11,0,5,33554436,545486,476396,4030,33554436,475443,4994,1512,2300,1116,83,11,2694,8
2,512,SHEL,small,deriche,2075033,19,0,5,33554436,141447,251789,101442,33554436,332492,20758,9634,19507,16811,21,14,1251,8
2,512,SHEL,small,fdtd-2d,8174705,14,0,5,33554436,2038811,608161,210546,33554436,758580,60141,36479,30168,24896,169,125,29973,8
2,512,SHEL,small,gemver,537417,10,0,5,33554436,159366,14036,1320,33554436,13217,2149,1019,1897,1679,380,94,252,8
2,512,SHEL,small,heat-3d,13754691,13,0,5,33554436,3659681,72801,33210,33554436,65972,40052,25020,32105,7618,810,768,7947,8
2,512,SHEL,small,jacobi-2d,12454770,9,0,5,33554436,3636880,80241,39750,33554436,75696,44304,31586,41784,18217,562,243,2520,8
2,512,SHEL,small,lu,5862837,7,0,5,33554436,1664420,70600,958,33554436,65005,6560,1080,6560,6560,542,489,0,8
2,512,SHEL,small,ludcmp,5458469,14,0,5,33554436,1131194,71784,1085,33554436,65689,7194,1199,6243,3257,1508,972,951,8
2,512,SHEL,small,mvt,290196,5,0,5,33554436,82307,4333,205,33554436,3232,1311,427,1154,1015,37,10,157,8
